2024-06-23,741,6,9,1,1,0
2024-06-23,213,5,0,0,0,0
2024-06-23,104,6,12,0,0,0
2024-06-23,130,0,1,0,0,0
2024-06-23,1610,0,2,0,0,0
2024-06-23,151,0,4,0,1,0
2024-06-23,729,0,0,0,0,0
2024-06-23,1429,4,17,0,0,0
2024-06-23,280,0,6,0,1,0
2024-06-23,1316,2,10,0,0,0
2024-06-23,64,0,0,1,0,0
2024-06-23,35,1,0,0,0,0
2024-06-22,223,1,0,1,1,0
2024-06-22,9577,63,33,0,0,4
2024-06-22,120,1,1,0,0,0
2024-06-22,202,1,10,0,0,0
2024-06-21,220,4,2,1,0,0
2024-06-21,230,7,8,0,0,0
2024-06-21,454,12,37,0,0,0
2024-06-21,692,1,4,0,0,1
2024-06-21,205,9,8,1,5,2
2024-06-21,247,8,5,1,2,1
2024-06-21,240,5,5,1,0,1
2024-06-21,271,2,5,0,1,0
2024-06-21,1187,2,17,1,0,3
2024-06-21,1223,7,12,0,1,2
2024-06-21,223,1,3,0,0,0
2024-06-21,201,5,2,0,0,0
2024-06-21,994,4,4,2,0,1
2024-06-21,214,3,11,0,0,0
2024-06-21,106,1,0,1,0,0
2024-06-21,10940,22,7,0,1,1
2024-06-21,248,7,15,0,3,3
2024-06-20,205,1,14,0,2,4
2024-06-20,367,1,19,0,0,0
2024-06-20,223,3,2,0,0,0
2024-06-20,1928,4,0,0,0,0
2024-06-20,170,4,2,0,2,1
2024-06-20,196,0,0,0,1,0
2024-06-20,69,0,0,0,2,0
2024-06-20,12771,56,14,0,3,0
2024-06-20,87,0,1,0,0,0
2024-06-20,226,1,0,0,0,0
2024-06-20,107,1,0,0,1,0
2024-06-20,249,3,11,0,0,0
2024-06-20,803,1,0,0,0,0
2024-06-20,1562,2,7,1,2,3
2024-06-20,248,5,2,0,1,0
2024-06-20,1293,7,8,0,1,0
2024-06-20,223,0,0,0,0,0
2024-06-20,50,0,0,0,1,0
2024-06-20,224,2,4,0,1,2
2024-06-20,531,5,7,0,0,0
2024-06-20,483,2,1,0,4,0
2024-06-20,21,0,0,0,1,0
2024-06-20,243,3,7,0,0,0
2024-06-20,236,0,13,1,0,0
2024-06-20,180,2,0,0,0,0
2024-06-19,212,0,0,0,0,0
2024-06-19,650,4,13,0,2,5
2024-06-19,157,11,8,0,0,1
2024-06-19,1552,8,15,0,0,0
2024-06-19,235,3,1,0,0,0
2024-06-19,531,4,1,0,1,0
2024-06-19,246,4,1,0,0,0
2024-06-18,217,1,2,0,0,0
2024-06-18,1081,1,9,0,0,0
2024-06-18,1589,3,16,0,0,0
2024-06-18,235,3,7,0,0,1
2024-06-18,193,2,6,0,0,0
2024-06-18,6550,24,14,0,0,0
2024-06-18,253,1,1,0,1,0
2024-06-18,294,1,2,0,0,0
2024-06-18,1186,0,2,0,0,0
2024-06-18,522,3,0,0,0,0
2024-06-18,175,2,3,0,0,1
2024-06-17,308,3,4,0,0,0
2024-06-17,161,0,2,0,0,0
2024-06-17,240,0,3,0,0,0
2024-06-17,59,0,0,1,0,0
2024-06-17,9281,23,41,0,0,0
2024-06-17,306,2,0,0,0,0
2024-06-17,227,1,5,0,1,0
2024-06-16,244,1,10,0,0,1
2024-06-16,42,0,2,0,0,0
2024-06-15,222,3,7,0,0,0
2024-06-15,370,7,2,0,0,0
2024-06-15,1105,7,5,0,1,0
2024-06-15,207,0,2,1,0,0
2024-06-14,1525,-11,3,0,0,0
2024-06-14,199,1,1,0,0,0
2024-06-14,22,1,0,0,0,0
2024-06-14,1299,2,8,0,0,0
2024-06-14,269,0,7,0,1,0
2024-06-14,1423,24,30,0,1,0
2024-06-14,212,3,12,1,7,5
2024-06-14,214,0,8,0,1,0
2024-06-14,387,1,4,0,0,0
2024-06-13,951,3,6,0,2,0
2024-06-13,160,0,1,0,0,0
2024-06-13,115,1,0,0,0,0
2024-06-13,1624,10,4,0,0,0
2024-06-13,9853,23,40,1,0,2
2024-06-13,2283,4,7,1,0,0
2024-06-13,451,1,5,0,0,0
2024-06-13,1542,2,2,0,0,0
2024-06-13,588,5,5,0,0,0
2024-06-12,2139,-32,7,0,0,0
2024-06-12,339,0,4,0,1,0
2024-06-12,267,8,0,0,0,0
2024-06-12,3938,-63,10,0,0,0
2024-06-12,503,2,0,0,0,0
2024-06-11,921,3,3,0,1,0
2024-06-11,372,2,1,0,0,0
2024-06-11,122,0,3,0,0,0
2024-06-11,224,2,5,0,1,0
2024-06-11,224,2,5,0,1,0
2024-06-11,530,1,4,0,0,0
2024-06-11,646,6,18,1,1,0
2024-06-11,450,5,4,0,1,0
2024-06-11,218,2,9,1,1,0
2024-06-11,232,1,1,0,1,0
2024-06-11,222,2,4,0,0,0
2024-06-11,150,4,0,0,0,0
2024-06-10,331,6,3,0,0,1
2024-06-10,24,1,0,0,1,0
2024-06-10,227,0,1,0,0,0
2024-06-10,2201,7,4,0,2,0
2024-06-10,10031,67,61,0,0,0
2024-06-10,740,-11,3,0,0,0
2024-06-09,262,0,4,0,0,0
2024-06-09,347,0,0,0,0,0
2024-06-09,176,5,9,0,0,0
2024-06-09,411,2,0,0,0,0
2024-06-09,217,1,6,0,0,0
2024-06-09,224,4,0,0,0,0
2024-06-09,437,4,2,0,0,0
2024-06-09,325,4,15,0,0,0
2024-06-08,44,0,0,0,0,0
2024-06-08,265,0,9,0,0,0
2024-06-08,12768,66,29,0,0,0
2024-06-08,1242,0,6,0,1,0
2024-06-07,1142,1,1,0,0,0
2024-06-07,247,4,1,0,0,0
2024-06-07,138,2,1,0,0,0
2024-06-07,7748,23,28,0,0,0
2024-06-07,937,-16,7,1,0,0
2024-06-07,202,2,3,0,0,0
2024-06-06,243,4,6,0,0,3
2024-06-06,1152,7,7,0,0,0
2024-06-06,2035,8,5,0,0,0
2024-06-06,183,2,3,0,0,0
2024-06-06,511,2,8,0,2,0
2024-06-06,260,5,9,0,2,0
2024-06-06,218,1,28,0,1,4
2024-06-06,9708,94,13,0,0,0
2024-06-06,550,-40,9,0,0,0
2024-06-06,263,6,13,0,0,0
2024-06-06,1231,8,1,0,0,0
2024-06-06,374,3,5,0,1,0
2024-06-06,143,0,1,0,0,0
2024-06-05,200,1,0,0,0,0
2024-06-05,12095,137,54,0,0,0
2024-06-05,176,0,2,0,0,0
2024-06-05,2237,-3,4,0,0,0
2024-06-05,608,4,4,0,0,0
2024-06-05,727,1,3,0,0,0
2024-06-05,327,1,2,1,0,0
2024-06-05,1197,2,18,0,0,0
2024-06-05,320,5,3,0,0,0
2024-06-05,203,4,0,1,0,0
2024-06-05,1565,1,0,0,0,0
2024-06-05,185,0,0,0,0,0
2024-06-05,211,3,6,0,0,0
2024-06-05,224,-6,10,0,0,0
2024-06-04,268,0,2,0,0,0
2024-06-04,1788,1,0,0,0,0
2024-06-04,2718,0,4,0,0,0
2024-06-04,1025,-9,19,0,0,0
2024-06-04,159,0,0,0,0,0
2024-06-04,532,-44,33,0,1,2
2024-06-04,251,1,0,0,0,0
2024-06-04,81,1,0,0,0,0
2024-06-04,572,2,4,0,1,1
2024-06-04,987,1,8,0,0,1
2024-06-04,177,1,0,0,0,0
2024-06-03,213,1,4,0,1,2
2024-06-03,213,1,4,0,1,2
2024-06-03,135,0,4,0,1,0
2024-06-03,256,0,2,0,0,0
2024-06-03,40,0,0,0,0,0
2024-06-03,94,1,0,0,0,0
2024-06-03,1459,3,6,0,4,3
2024-06-03,906,5,5,0,0,0
2024-06-02,565,1,0,0,1,0
2024-06-02,211,3,4,1,1,0
2024-06-02,1839,1,5,0,1,0
2024-06-01,106,1,0,0,0,0
2024-06-01,93,0,0,0,0,0
2024-06-01,609,3,1,0,0,0
2024-06-01,1228,0,0,0,1,0
2024-06-01,1765,0,1,0,0,0
2024-06-01,1039,0,9,0,0,0
2024-06-01,237,2,0,0,1,0
2024-06-01,374,0,5,0,0,0
2024-06-01,217,2,6,0,0,0
2024-06-01,1171,6,4,0,2,1
2024-06-01,2459,-66,12,0,1,0
2024-06-01,6657,7,5,0,0,0
2024-06-01,365,2,2,0,0,0
2024-06-01,350,0,4,0,0,0
2024-06-01,1303,5,5,0,0,0
2024-06-01,462,1,5,0,0,0
2024-06-01,3985,2,4,1,0,0
2024-06-01,1410,0,0,1,0,0
2024-06-01,226,0,0,0,0,0
2024-06-01,981,1,3,0,1,0
2024-05-31,40,0,2,0,0,0
2024-05-31,241,1,13,0,0,0
2024-05-31,78,2,0,0,1,0
2024-05-31,2281,1,8,0,0,0
2024-05-31,1175,2,1,1,0,0
2024-05-31,842,2,2,0,0,0
2024-05-31,235,6,2,0,2,2
2024-05-30,591,0,1,0,0,0
2024-05-30,1008,3,16,0,0,0
2024-05-30,1273,8,4,0,1,1
2024-05-30,436,2,5,0,1,1
2024-05-30,208,2,3,0,0,0
2024-05-29,652,1,5,0,0,0
2024-05-29,210,3,2,0,1,0
2024-05-29,150,5,6,0,0,0
2024-05-29,1943,2,11,0,0,0
2024-05-29,207,7,1,0,0,0
2024-05-29,1564,3,3,0,0,0
2024-05-29,794,7,16,1,0,0
2024-05-29,180,0,6,0,0,0
2024-05-29,1458,0,4,0,1,0
2024-05-28,226,1,5,1,1,0
2024-05-28,178,0,0,0,0,0
2024-05-28,641,0,7,1,0,0
2024-05-28,196,3,6,0,0,0
2024-05-27,212,1,2,0,0,0
2024-05-27,1867,4,0,0,0,0
2024-05-27,417,0,2,0,0,0
2024-05-26,1717,1,4,0,0,0
2024-05-24,1015,11,18,0,0,0
2024-05-24,803,0,1,0,0,0
2024-05-24,860,0,4,0,1,0
2024-05-24,904,5,5,0,0,0
2024-05-23,1355,1,3,0,0,0
2024-05-23,1792,2,8,0,0,0
2024-05-23,2537,1,12,0,0,0
2024-05-22,907,2,3,0,0,0
2024-05-21,316,0,2,0,0,0
2024-05-21,1199,3,18,0,0,0
2024-05-20,255,5,3,0,0,1
2024-05-19,1985,0,9,0,0,0
2024-05-18,231,0,6,0,0,0
2024-05-17,692,3,2,0,0,0
2024-05-16,205,0,0,0,0,0
2024-05-16,453,5,2,0,0,0
2024-05-16,911,1,2,0,0,0
2024-05-14,185,2,5,0,0,0
2024-05-14,681,2,3,1,0,0
2024-05-14,1474,4,4,0,0,0
2024-05-12,209,0,1,1,2,1
2024-05-12,853,2,13,0,0,0
2024-05-11,254,1,2,0,0,0
2024-05-10,645,1,5,0,0,1
2024-05-09,95186,157,40,0,0,0
2024-05-09,557,7,5,0,0,0
2024-05-09,936,1,2,0,0,0
2024-05-08,144,0,1,0,0,0
2024-05-06,225,2,2,0,0,0
2024-05-06,65,4,1,0,0,0
2024-05-06,423,1,1,0,0,0
2024-05-06,188,2,1,0,0,0
2024-05-05,215,1,2,0,0,0
2024-05-05,250,0,4,0,0,0
2024-05-05,452,1,3,0,0,0
2024-05-05,110,2,0,0,0,0
2024-05-04,262,0,7,0,0,0
2024-05-03,1940,4,4,0,0,0
2024-05-03,2622,5,2,0,0,0
2024-05-02,1221,1,8,0,0,0
2024-05-02,1061,1,3,0,0,0
2024-05-02,92,0,4,0,0,0
2024-04-30,208,2,3,0,0,0
2024-04-30,118,2,0,0,0,0
2024-04-30,130,1,0,0,0,0
2024-04-30,189,2,5,0,0,0
2024-04-28,746,5,8,0,0,0
2024-04-27,591,1,4,0,0,0
2024-04-26,153,0,1,0,0,0
2024-04-25,720,1,4,0,0,0
2024-04-25,762,0,5,0,0,0
2024-04-25,237,0,3,0,0,1
2024-04-24,920,0,9,0,0,0
2024-04-24,96,2,0,0,0,0
2024-04-23,211,5,2,0,0,0
2024-04-22,330,7,14,0,0,0
2024-04-21,456,1,8,0,0,0
2024-04-20,150,3,10,0,0,0
2024-04-19,212,3,1,0,0,0
2024-04-19,22,0,0,0,0,0
2024-04-18,211,2,0,0,1,0
2024-04-18,412,1,2,0,0,0
2024-04-18,161,1,0,0,0,0
2024-04-16,206,9,6,0,0,1
2024-04-16,72,0,7,0,1,2
2024-04-16,1756,2,3,0,0,0
2024-04-15,6532,0,60,0,0,0
2024-04-14,632,2,1,0,0,0
2024-04-14,236,-6,4,0,1,1
2024-04-14,130,1,2,0,0,0
2024-04-12,177,1,0,0,0,0
2024-04-11,253,3,0,0,0,0
2024-04-10,241,0,0,0,0,0
2024-04-10,902,1,2,0,0,0
2024-04-10,1294,5,2,0,0,0
2024-04-10,213,3,2,0,0,0
2024-04-10,737,0,0,0,0,0
2024-04-10,102,0,0,0,0,0
2024-04-09,478,3,0,0,0,0
2024-04-08,124,0,0,0,0,0
2024-04-08,183,4,2,0,0,0
2024-04-08,1025,1,2,0,0,0
2024-04-08,164,2,7,0,0,0
2024-04-08,1076,2,15,0,0,0
2024-04-05,605,0,0,0,0,0
2024-04-05,137,1,0,0,0,0
2024-04-04,439,2,5,0,0,0
2024-04-04,216,1,1,0,0,0
2024-04-03,271,2,2,0,0,0
2024-04-03,322,7,4,0,0,0
2024-04-03,644,4,6,0,0,0
2024-04-02,238,2,4,0,0,0
2024-04-01,1673,5,6,0,0,0
2024-04-01,1862,0,13,0,0,0
2024-04-01,567,7,9,0,0,0
2024-04-01,990,-4,8,0,0,0
2024-04-01,201,3,7,0,0,0
2024-04-01,315,1,1,0,0,0
2024-03-30,218,3,1,0,0,0
2024-03-29,169,0,2,0,0,0
2024-03-29,231,0,8,0,0,0
2024-03-28,237,5,7,0,0,0
2024-03-28,219,5,4,0,0,0
2024-03-28,435,3,6,0,0,0
2024-03-28,222,2,2,0,0,0
2024-03-28,231,0,3,0,0,0
2024-03-28,627,3,12,0,0,0
2024-03-27,415,0,2,0,0,0
2024-03-27,123,1,1,0,0,0
2024-03-27,245,1,0,0,0,0
2024-03-26,2354,12,9,0,0,0
2024-03-26,5175,41,45,0,0,2
2024-03-26,1407,2,14,0,0,0
2024-03-26,71,0,0,0,0,0
2024-03-25,9115,23,8,0,0,0
2024-03-25,217,5,11,0,0,0
2024-03-24,253,3,5,0,0,0
2024-03-24,2314,7,12,0,0,0
2024-03-24,1171,7,12,0,1,0
2024-03-24,822,2,5,0,0,0
2024-03-23,237,7,6,0,0,0
2024-03-23,354,-25,9,0,0,0
2024-03-22,210,0,0,0,0,0
2024-03-22,828,6,6,0,0,0
2024-03-22,226,2,2,1,0,0
2024-03-22,144,3,2,0,0,0
2024-03-22,926,0,3,2,0,1
2024-03-22,204,0,1,1,0,0
2024-03-22,204,3,7,0,0,0
2024-03-20,6891,2,1,0,0,0
2024-03-19,313,3,2,0,0,0
2024-03-19,322,17,6,0,0,0
2024-03-19,245,1,1,0,0,0
2024-03-17,142,0,7,0,0,0
2024-03-17,142,0,7,0,0,0
2024-03-17,575,0,0,0,0,0
2024-03-17,15746,60,106,0,0,0
2024-03-16,423,-21,4,0,0,0
2024-03-16,258,2,2,0,0,0
2024-03-16,199,0,0,0,0,0
2024-03-15,256,4,3,0,0,0
2024-03-14,117,1,0,0,0,0
2024-03-14,836,2,4,0,0,0
2024-03-14,716,10,5,0,0,0
2024-03-13,1350,1,7,0,0,0
2024-03-12,37,0,2,0,0,0
2024-03-12,37,0,2,0,0,0
2024-03-12,233,3,4,0,0,0
2024-03-11,209,2,0,0,0,0
2024-03-11,244,25,25,0,0,0
2024-03-11,467,2,8,0,0,0
2024-03-10,679,0,0,0,0,0
2024-03-09,633,1,1,1,0,0
2024-03-08,1952,2,8,0,0,0
2024-03-08,257,-37,0,0,0,0
2024-03-08,691,1,1,0,0,0
2024-03-07,209,0,4,0,0,0
2024-03-07,379,3,14,0,0,0
2024-03-07,246,3,1,0,0,0
2024-03-07,354,0,2,0,0,0
2024-03-07,25,1,0,0,0,0
2024-03-07,428,1,7,0,0,0
2024-03-07,258,0,1,0,0,0
2024-03-06,257,2,9,0,0,0
2024-03-06,1923,11,40,0,0,2
2024-03-05,202,4,8,0,0,0
2024-03-04,249,7,6,0,0,0
2024-03-04,537,5,1,0,0,0
2024-03-03,211,6,5,0,0,0
2024-03-03,1205,3,2,0,0,0
2024-03-03,274,0,0,0,0,0
2024-03-01,134,3,2,0,0,0
2024-03-01,507,1,2,0,0,0
2024-03-01,229,1,1,0,0,0
2024-03-01,240,0,2,0,1,0
2024-03-01,75,0,0,1,0,0
2024-02-29,216,0,1,0,0,0
2024-02-29,670,2,8,1,0,0
2024-02-29,508,2,3,0,0,0
2024-02-29,390,9,9,0,0,0
2024-02-29,190,1,2,0,1,1
2024-02-29,443,0,12,0,1,0
2024-02-28,245,3,1,0,0,0
2024-02-27,237,0,4,0,0,0
2024-02-27,145,1,2,0,0,0
2024-02-26,1718,8,6,0,0,0
2024-02-26,620,9,17,0,0,0
2024-02-26,277,6,9,0,0,0
2024-02-26,350,1,8,0,0,0
2024-02-25,396,16,18,0,0,0
2024-02-25,341,1,1,0,0,0
2024-02-24,217,0,2,0,0,0
2024-02-24,732,3,4,1,0,0
2024-02-24,1408,0,3,0,0,0
2024-02-23,926,3,10,0,0,0
2024-02-23,251,3,2,0,0,0
2024-02-23,81,1,0,0,0,0
2024-02-23,227,0,4,0,0,0
2024-02-23,227,0,4,0,0,0
2024-02-23,672,2,2,0,0,0
2024-02-23,672,2,2,0,0,0
2024-02-22,574,1,6,0,0,0
2024-02-22,2239,6,8,0,0,1
2024-02-22,2293,7,14,0,0,0
2024-02-22,2293,7,14,0,0,0
2024-02-21,105,0,0,0,0,0
2024-02-21,210,7,33,0,0,0
2024-02-21,210,7,33,0,0,0
2024-02-21,126,0,4,0,0,0
2024-02-21,132,1,0,0,0,0
2024-02-20,2846,10,5,0,0,0
2024-02-19,1059,2,5,0,0,0
2024-02-18,635,2,13,0,0,0
2024-02-18,789,43,43,0,0,0
2024-02-18,208,5,1,0,0,0
2024-02-18,617,1,2,0,0,0
2024-02-18,530,3,4,0,0,0
2024-02-17,10760,53,74,0,1,2
2024-02-17,8657,22,12,0,1,1
2024-02-17,208,3,0,0,0,0
2024-02-16,355,3,6,0,0,0
2024-02-16,265,2,3,0,0,0
2024-02-16,197,0,0,0,2,0
2024-02-15,1955,0,1,0,0,0
2024-02-15,528,0,3,0,0,0
2024-02-15,3364,0,0,0,0,0
2024-02-14,203,3,4,0,0,0
2024-02-14,249,2,2,0,0,0
2024-02-14,213,0,2,0,0,0
2024-02-13,1916,2,7,0,0,0
2024-02-13,207,2,0,0,0,0
2024-02-12,244,28,27,0,0,0
2024-02-12,341,7,7,0,0,0
2024-02-12,221,5,0,0,0,0
2024-02-11,682,4,2,0,0,0
2024-02-10,1815,0,2,0,0,0
2024-02-10,1659,4,7,0,0,0
2024-02-10,204,0,0,0,0,0
2024-02-10,217,-31,2,0,0,0
2024-02-09,7067,32,26,0,0,0
2024-02-09,1517,3,13,1,0,0
2024-02-09,868,29,49,0,0,0
2024-02-09,239,3,12,0,0,0
2024-02-09,219,0,2,0,0,0
2024-02-09,383,0,4,0,1,0
2024-02-09,741,1,1,0,0,0
2024-02-09,194,1,0,0,0,0
2024-02-08,461,1,6,0,0,0
2024-02-08,123,1,2,0,0,0
2024-02-08,591,0,0,0,1,0
2024-02-08,437,7,7,0,0,0
2024-02-08,202,1,0,0,0,0
2024-02-08,226,2,2,0,0,0
2024-02-08,242,2,13,0,0,0
2024-02-07,207,4,4,0,0,0
2024-02-06,128,2,0,0,0,0
2024-02-06,242,6,7,0,0,0
2024-02-06,360,1,2,0,0,0
2024-02-06,623,5,0,0,0,0
2024-02-06,145,0,0,0,3,0
2024-02-04,188,2,5,0,0,0
2024-02-04,206,5,9,0,0,0
2024-02-03,2549,1,6,0,0,0
2024-02-03,183,4,6,0,0,0
2024-02-02,223,1,3,0,0,0
2024-02-02,228,3,7,0,0,1
2024-02-02,216,0,2,0,0,0
2024-02-02,1169,4,5,0,0,0
2024-02-01,63,0,0,1,0,0
2024-02-01,360,2,2,0,0,0
2024-02-01,611,0,2,0,0,0
2024-02-01,1320,1,5,0,0,0
2024-02-01,114,0,0,0,0,0
2024-02-01,2091,-8,6,0,0,0
2024-01-31,378,6,4,0,0,0
2024-01-31,210,1,0,0,0,0
2024-01-31,226,2,4,0,0,0
2024-01-30,293,0,1,0,0,0
2024-01-30,203,1,4,0,0,1
2024-01-30,202,2,3,0,0,0
2024-01-30,184,2,8,0,0,0
2024-01-30,1098,1,1,0,0,0
2024-01-29,260,1,2,0,0,0
2024-01-28,1547,-20,5,0,0,0
2024-01-28,240,3,1,0,0,0
2024-01-28,231,1,4,0,0,0
2024-01-27,494,4,1,0,0,0
2024-01-26,1005,13,10,0,0,0
2024-01-26,313,3,4,0,0,0
2024-01-26,2013,-16,6,0,0,0
2024-01-26,205,10,12,0,0,0
2024-01-25,850,6,5,1,1,1
2024-01-25,850,6,5,1,1,1
2024-01-25,216,1,2,0,0,0
2024-01-25,229,0,4,0,0,0
2024-01-25,70,0,0,0,0,0
2024-01-25,349,8,1,0,0,0
2024-01-25,205,1,1,0,0,0
2024-01-25,369,1,4,0,0,0
2024-01-24,238,4,4,0,0,1
2024-01-23,316,0,8,0,0,0
2024-01-23,194,0,1,0,0,0
2024-01-23,211,2,0,0,0,0
2024-01-22,1881,7,4,0,0,0
2024-01-22,895,2,2,0,0,0
2024-01-21,1259,3,3,0,0,0
2024-01-21,707,6,5,0,0,0
2024-01-20,506,2,2,0,0,0
2024-01-20,172,1,4,0,0,0
2024-01-20,199,2,1,0,0,0
2024-01-19,801,24,23,0,0,0
2024-01-19,1213,0,3,0,1,0
2024-01-18,501,2,8,0,0,0
2024-01-18,250,26,56,0,0,0
2024-01-18,215,2,8,0,0,0
2024-01-18,990,0,2,0,0,0
2024-01-18,62,2,0,0,0,0
2024-01-17,53,1,0,0,0,0
2024-01-16,253,2,6,0,0,0
2024-01-16,368,21,15,0,0,0
2024-01-16,224,5,3,0,0,0
2024-01-15,1250,3,13,0,0,0
2024-01-15,248,1,2,0,0,0
2024-01-14,246,0,1,0,0,0
2024-01-14,625,6,8,0,0,0
2024-01-14,53904,162,64,0,0,0
2024-01-13,802,10,7,0,0,0
2024-01-13,257,2,2,0,0,0
2024-01-13,22,0,0,0,0,0
2024-01-13,170,3,0,0,0,0
2024-01-12,561,5,6,0,0,0
2024-01-12,607,2,1,0,0,0
2024-01-12,808,2,11,0,0,5
2024-01-11,145,0,0,0,0,0
2024-01-10,374,1,7,0,0,0
2024-01-10,134,2,0,0,0,0
2024-01-09,585,2,2,0,0,0
2024-01-09,985,11,2,0,0,0
2024-01-08,203,2,6,0,0,0
2024-01-08,504,3,8,0,0,0
2024-01-08,104,8,13,0,0,0
2024-01-08,100,4,4,0,0,0
2024-01-08,1236,1,2,0,0,0
2024-01-07,215,0,0,0,0,0
2024-01-07,254,2,8,0,0,0
2024-01-07,1118,2,6,0,0,1
2024-01-06,493,3,11,0,0,2
2024-01-06,125,0,8,0,0,0
2024-01-06,393,4,22,0,0,0
2024-01-06,98,1,0,0,0,0
2024-01-06,519,2,5,0,0,0
2024-01-06,238,0,1,0,0,0
2024-01-05,220,2,10,0,0,0
2024-01-04,199,1,1,0,0,0
2024-01-04,258,1,2,0,0,0
2024-01-03,248,13,15,0,0,0
2024-01-03,1969,2,0,0,0,0
2024-01-03,459,2,2,0,0,0
2024-01-03,206,2,1,0,0,0
2024-01-03,390,3,5,0,0,1
2024-01-03,63,1,0,0,0,0
2024-01-03,90,0,1,0,0,0
2024-01-02,204,0,5,0,0,0
2024-01-02,212,2,16,0,0,0
2024-01-02,21569,38,53,0,0,0
2024-01-02,167,0,0,0,0,0
2024-01-02,221,2,4,0,0,2
2024-01-02,230,1,3,0,0,0
2024-01-02,990,3,12,0,0,0
2024-01-02,253,3,1,0,0,0
2024-01-02,153,1,0,0,0,0
2024-01-01,190,2,2,0,0,0
2024-01-01,150,1,0,0,0,0
2024-01-01,373,4,6,0,0,0
2024-01-01,300,3,9,0,0,0
2024-01-01,2402,3,2,1,0,0
2024-01-01,260,1,5,0,0,0
2024-01-01,91,2,1,0,0,0
2024-01-01,254,6,9,0,0,0
2024-01-01,358,12,20,0,0,0
2023-12-31,318,2,6,0,0,0
2023-12-31,131,2,2,0,0,0
2023-12-31,72,3,0,0,0,0
2023-12-31,409,2,7,0,0,0
2023-12-30,990,2,1,0,0,0
2023-12-30,60,2,0,0,0,0
2023-12-30,230,2,1,0,0,0
2023-12-29,6683,28,22,0,1,2
2023-12-29,293,2,3,1,0,1
2023-12-29,231,7,2,0,0,0
2023-12-29,2006,7,11,0,0,0
2023-12-28,473,4,1,0,0,0
2023-12-28,243,5,9,0,0,0
2023-12-28,270,2,3,0,0,1
2023-12-27,247,2,0,0,2,0
2023-12-27,187,2,2,0,0,0
2023-12-27,214,5,5,0,0,2
2023-12-26,205,1,2,0,0,0
2023-12-25,800,2,4,0,0,0
2023-12-25,273,1,4,0,0,0
2023-12-22,239,2,7,0,0,0
2023-12-22,122,2,1,0,0,0
2023-12-22,590,1,4,0,0,0
2023-12-22,274,0,1,1,1,0
2023-12-21,1210,14,12,0,0,0
2023-12-21,819,4,4,0,0,0
2023-12-21,756,4,5,0,0,0
2023-12-21,1239,6,9,0,0,1
2023-12-21,203,2,2,0,0,0
2023-12-21,166,1,4,0,0,0
2023-12-21,479,2,3,0,0,0
2023-12-21,4921,6,4,0,1,0
2023-12-20,258,14,21,0,0,0
2023-12-20,258,14,21,0,0,0
2023-12-20,218,5,12,0,0,0
2023-12-20,944,13,5,0,0,0
2023-12-20,105,3,0,0,0,0
2023-12-20,251,3,3,0,0,0
2023-12-20,117,1,0,0,0,0
2023-12-19,246,3,8,0,1,0
2023-12-19,9968,54,20,0,0,5
2023-12-19,193,1,0,0,0,0
2023-12-18,250,15,11,0,0,0
2023-12-18,250,15,11,0,0,0
2023-12-18,1563,-26,2,0,0,0
2023-12-18,493,5,5,0,0,0
2023-12-17,490,12,4,0,0,0
2023-12-17,234,39,27,0,0,0
2023-12-17,220,6,8,0,0,0
2023-12-16,251,0,7,0,0,0
2023-12-16,214,5,22,0,0,0
2023-12-16,803,4,1,0,0,0
2023-12-16,112,30,35,0,0,0
2023-12-15,484,4,0,0,0,0
2023-12-15,239,0,4,0,1,0
2023-12-15,239,0,4,0,1,0
2023-12-15,202,3,5,0,0,0
2023-12-15,1036,0,0,0,0,0
2023-12-14,196,2,4,0,0,1
2023-12-14,221,2,3,0,0,1
2023-12-14,257,3,7,1,2,1
2023-12-14,1168,6,0,0,0,0
2023-12-13,368,2,4,0,0,0
2023-12-13,186,2,4,0,0,0
2023-12-11,203,26,23,0,0,0
2023-12-11,216,2,1,0,0,0
2023-12-11,243,3,4,0,0,0
2023-12-11,218,4,4,0,0,0
2023-12-11,1555,4,5,0,0,0
2023-12-11,244,7,7,0,0,0
2023-12-10,105694,416,180,0,0,2
2023-12-10,82,0,0,0,0,0
2023-12-09,255,3,7,0,0,0
2023-12-08,295,6,1,0,1,0
2023-12-08,437,5,15,0,0,0
2023-12-08,57,0,0,0,0,0
2023-12-08,1037,5,4,0,0,0
2023-12-07,1067,6,2,0,0,0
2023-12-07,576,4,4,0,1,0
2023-12-07,100,0,0,0,0,0
2023-12-06,228,3,2,0,0,0
2023-12-06,211,3,4,1,0,0
2023-12-05,166,2,2,0,0,0
2023-12-05,682,1,2,0,0,0
2023-12-05,675,2,3,0,0,0
2023-12-05,2215,3,7,0,0,0
2023-12-04,780,2,20,0,0,0
2023-12-04,57,4,0,0,0,0
2023-12-04,224,34,34,0,0,0
2023-12-04,66,8,3,0,0,0
2023-12-03,205,6,5,0,0,0
2023-12-03,437,7,15,0,0,0
2023-12-03,345,2,0,0,0,0
2023-12-03,1564,10,12,0,0,0
2023-12-03,255,3,4,0,0,0
2023-12-03,232,0,3,0,0,0
2023-12-03,204,0,0,0,0,0
2023-12-03,169,0,0,0,0,0
2023-12-02,222,0,6,0,0,0
2023-12-01,551,3,4,0,0,0
2023-12-01,250,2,9,0,0,0
2023-12-01,27,1,0,0,0,0
